school_year,dpi_true_id,school_name,accurate_agency_type,overall_score,overall_rating,school_enrollment,sch_ach,sch_growth,sch_cg,sch_tgo,sch_ot,cfc_score,cfc_rating,cfc_ssm_score,cfc_ssm_rating,cfc_milwaukee_indicator
2025-26,1526_0250,School of Options and Applied Research Middle,Non-Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,2849_0360,School of Technology and Arts I,Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2849_0360,School of Technology and Arts I,Non-Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,2849_0204,School of Technology and Arts II,Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2849_0204,School of Technology and Arts II,Non-Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,4620_0166,Schulte Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4620_0166,Schulte School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3661_0060,Schultz Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3661_0060,Schultz Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,6125_0100,Schurz Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,6125_0100,Schurz Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,1554_0800,Second Avenue School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,1554_0800,Second Avenue School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3822_0080,Section Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3822_0080,Section Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,8001_8121,Seeds of Health Elementary Program,2r/2x Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,8001_8121,Seeds of Health Elementary Program,2r/2x Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,5124_0060,Seneca Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5124_0060,Seneca Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5124_0080,Seneca High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5124_0080,Seneca High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5124_0028,Seneca Junior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5124_0028,Seneca Junior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3269_0665,Sennett Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3269_0665,Sennett Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5130_0020,Sevastopol Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5130_0020,Sevastopol Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5130_0040,Sevastopol High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5130_0040,Sevastopol High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5130_0030,Sevastopol Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5130_0030,Sevastopol Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016-17,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017-18,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020-21,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022-23,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2023-24,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2024-25,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5130_0010,Sevastopol Pre-School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5138_0100,Seymour High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5138_0100,Seymour High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5138_0080,Seymour Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5138_0080,Seymour Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3269_0400,Shabazz-City High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3269_0400,Shabazz-City High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3437_0200,Shady Lane Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3437_0200,Shady Lane Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_1074,Shalom High,Partnership,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,3619_1074,Shalom High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,4179_0110,Shapiro STEM Academy,Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4179_0110,Shapiro STEM Academy,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,6300_0410,Shared Journeys,Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5258_0020,Sharon Community,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5258_0020,Sharon Community,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3892_0210,Shattuck Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5264_0070,Shawano Community Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5264_0070,Shawano Community Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5264_0280,Shawano High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5264_0280,Shawano High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_8195,Sheboygan Area Lutheran High,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_8195,Sheboygan Area Lutheran High School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_8200,Sheboygan Christian School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_8200,Sheboygan Christian School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5278_0020,Sheboygan Falls Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5278_0020,Sheboygan Falls Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5278_0040,Sheboygan Falls High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5278_0040,Sheboygan Falls High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5278_0060,Sheboygan Falls Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5278_0060,Sheboygan Falls Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5271_0105,Sheboygan Leadership Academy,Non-Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5271_0105,Sheboygan Leadership Academy,Non-Instrumentality Charter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,5306_0020,Shell Lake Elementary (3-6),Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5306_0020,Shell Lake Elementary (3-6),Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5306_0040,Shell Lake Junior/Senior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5306_0040,Shell Lake Junior/Senior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5306_0010,Shell Lake Primary (K-2),Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5306_0010,Shell Lake Primary (K-2),Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,4018_0200,Shepard Hills Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4018_0200,Shepard Hills Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1940,Shepherd of the Valley Lutheran School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1986,Shepherd of the Valley Lutheran School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1985,Shepherd of the Valley Lutheran School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1906,Shepherds Watch Christian Academy,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5271_0320,Sheridan Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5271_0320,Sheridan Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,1554_0520,Sherman Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_0319,Sherman Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,1554_0520,Sherman Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3619_0319,Sherman Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,3269_0710,Sherman Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3269_0710,Sherman Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_1704,Shining Star Christian Schools,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,0000_2022,Shining Star Christian Schools Inc,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1704,Shining Star Christian Schools Inc,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,5348_0020,Shiocton Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5348_0020,Shiocton Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5348_0040,Shiocton High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5348_0040,Shiocton High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_8213,Shoreland Lutheran High,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_8213,Shoreland Lutheran High School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5355_0080,Shorewood High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5355_0080,Shorewood High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3269_0735,Shorewood Hills Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,3269_0735,Shorewood Hills Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5355_0060,Shorewood Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5355_0060,Shorewood Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5362_0060,Shullsburg Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5362_0060,Shullsburg Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5362_0080,Shullsburg High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5362_0080,Shullsburg High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5362_0028,Shullsburg Junior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5362_0028,Shullsburg Junior High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_0107,Siefert Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,3619_0107,Siefert Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,0000_3430,Siena Catholic Schools Racine,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_3430,Siena Catholic Schools of Racine Inc,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_8217,Siloah Lutheran School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,0000_8217,Siloah Lutheran School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,4060_0135,Silver Lake Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4060_0135,Silver Lake Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2420_0200,Silver Spring Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2420_0200,Silver Spring Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,6307_0160,Silverbrook Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,6307_0160,Silverbrook Intermediate,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5376_0020,Siren Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5376_0020,Siren Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5376_0040,Siren High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5376_0040,Siren High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5390_0020,Slinger Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5390_0020,Slinger Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5390_0080,Slinger High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5390_0080,Slinger High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5390_0060,Slinger Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5390_0060,Slinger Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5397_0800,Solon Springs School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5397_0800,Solon Springs School,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2793_0500,Somers Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2793_0500,Somers Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5432_0020,Somerset Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5432_0020,Somerset Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5432_0040,Somerset High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5432_0040,Somerset High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5432_0060,Somerset Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5432_0060,Somerset Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0000_1750,Sonnenberg School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020-21,0000_1750,Sonnenberg School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,0000_1750,Sonnenberg School,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022-23,0000_1750,Sonnenberg Schools,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2023-24,0000_1750,Sonnenberg Schools,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2024-25,0000_1750,Sonnenberg Schools,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,0000_1750,Sonnenberg Schools,Private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_0442,South Accelerated Academy,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,3619_0442,South Accelerated Academy,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,0336_0120,South Beaver Dam Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_0032,South Division High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025-26,3619_0032,South Division High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,2460_0040,South Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2460_0040,South Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5271_0340,South High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,6174_0460,South High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5271_0340,South High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,6174_0460,South High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,1554_0540,South Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,1554_0540,South Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5439_0120,South Milwaukee High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5439_0120,South Milwaukee High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5439_0100,South Milwaukee Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5439_0100,South Milwaukee Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,6223_0130,South Mountain Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,6223_0130,South Mountain Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,4179_0440,South Park Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4179_0440,South Park Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,4522_0040,South Shore Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4522_0040,South Shore Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,4522_0100,South Shore Jr/Sr High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,4522_0100,South Shore Jr/Sr High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,3619_1086,Southeastern,Partnership,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-20,2849_0110,Southern Bluffs Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2849_0110,Southern Bluffs Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5457_0020,Southern Door Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5457_0020,Southern Door Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5457_0220,Southern Door High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5457_0220,Southern Door High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5457_0040,Southern Door Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5457_0040,Southern Door Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,0777_0400,Southern Lakes Alternative High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2793_0520,Southport Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2793_0520,Southport Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020-21,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-22,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022-23,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2023-24,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2024-25,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,5460_0120,Southside Early Learning Center,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,5460_0120,Southside Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,1092_0160,Southview Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,1092_0160,Southview Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2289_0600,Southwest High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2289_0600,Southwest High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2485_0200,Southwestern Wisconsin Community Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2485_0200,Southwestern Wisconsin Community Middle,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2485_0040,Southwestern Wisconsin Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2485_0040,Southwestern Wisconsin Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,2485_0060,Southwestern Wisconsin High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,2485_0060,Southwestern Wisconsin High,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019-20,1900_0120,Southwood Glen Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2025-26,1900_0120,Southwood Glen Elementary,Traditional Public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
